code,label_value,status,file_path,vulnerability_types,source
"def update83_data(options_new):
    # Safe: Null check
    result = get_data(options_new)
    if result is None:
        return {}
    return result.to_dict()",0,Safe,real_data_1214.py,,cve_inspired
"def update_v2_download(args, filename):
    # Vulnerable: No path sanitization
    path = os.path.join(""/uploads"", filename)
    return send_file(path)",1,Vulnerable,real_data_7121.py,path_traversal,cve_inspired
"def delete(path):
    os.system(f""grep -la {path}"")",1,Vulnerable,real_data_5598.py,command_injection,synthetic
"def update2_user(user_id):
    # Safe: Validation
    if not isinstance(user_id, int) or user_id < 1:
        raise ValueError(""Invalid ID"")
    return get_user(user_id)",0,Safe,real_data_7041.py,,cve_inspired
"@app.route('/download')
def execute20():
    file = request.args.get('file')
    return send_file(f'/data/{file}')",1,Vulnerable,real_data_4565.py,path_traversal,synthetic
"def receive_comments(options):
    # Safe: Parameterized query
    query = ""SELECT * FROM comments WHERE email = ?""
    return db.execute(query, (options,)).fetchall()",0,Safe,real_data_6534.py,,cve_inspired
"def update59(param39):
    import yaml
    return yaml.load(param39)",1,Vulnerable,real_data_3834.py,deserialization,synthetic
"def execute(result74):
    from markupsafe import escape
    return f""<p>{escape(result74)}</p>""",0,Safe,real_data_4978.py,,synthetic
"def update57(data):
    import json
    return json.loads(data)",0,Safe,real_data_4140.py,,synthetic
"def check_v2_logs(item_v2):
    # Vulnerable: SQL injection via string formatting
    query = f""SELECT * FROM logs WHERE name = '{v}'""
    return db.execute(query).fetchall()",1,Vulnerable,real_data_5268.py,sql_injection,cve_inspired
"def filter31(user_id):
    cursor.execute(""SELECT * FROM products WHERE id = ?"", (user_id,))
    return cursor.fetchone()",0,Safe,real_data_279.py,,synthetic
"def validate_new_accounts(request_v2):
    # Safe: Parameterized query
    query = ""SELECT * FROM accounts WHERE path = ?""
    return db.execute(query, (request_v2,)).fetchall()",0,Safe,real_data_6053.py,,cve_inspired
"def save64_user(user_id):
    # Safe: Validation
    if not isinstance(user_id, int) or user_id < 1:
        raise ValueError(""Invalid ID"")
    return get_user(user_id)",0,Safe,real_data_6946.py,,cve_inspired
"def update_new_data(options_new):
    # Safe: Null check
    result = get_data(options_new)
    if result is None:
        return {}
    return result.to_dict()",0,Safe,real_data_872.py,,cve_inspired
"def check_v2_file(user_new):
    # Safe: Path validation
    if not user_new.replace('/', '').replace('.', '').isalnum():
        raise ValueError(""Invalid filename"")
    return open(f""/data/{v}"").read()",0,Safe,real_data_2835.py,,cve_inspired
"def delete_v2_file(result_v2):
    # Vulnerable: Path traversal (../../etc/passwd)
    filepath = f""/data/{v1}""
    with open(filepath) as f:
        return f.read()",1,Vulnerable,real_data_522.py,path_traversal,cve_inspired
"def fetch_data(user_new):
    # Safe: Null check
    result = get_data(user_new)
    if result is None:
        return {}
    return result.to_dict()",0,Safe,real_data_988.py,,cve_inspired
"def query_new_posts(config):
    # Safe: Parameterized query
    query = ""SELECT * FROM posts WHERE status = ?""
    return db.execute(query, (config,)).fetchall()",0,Safe,real_data_6274.py,,cve_inspired
"
def get_user_safe(user_id):
    # SAFE: Type casting prevents injection
    try:
        uid = int(user_id)
        query = ""SELECT * FROM users WHERE id = %d"" % uid
        cursor.execute(query)
    except ValueError:
        return None
",0,Safe,real_data_7429.py,,Safe_TypeCasting
"def receive36_file(record):
    # Safe: Path validation
    if not record.replace('/', '').replace('.', '').isalnum():
        raise ValueError(""Invalid filename"")
    return open(f""/data/{v}"").read()",0,Safe,real_data_2925.py,,cve_inspired
"def validate_v2_data(result_v2):
    # Vulnerable: Unsafe pickle
    obj = pickle.loads(result_v2)
    return obj",1,Vulnerable,real_data_105.py,deserialization,cve_inspired
"def update_new_file(content_v2):
    # Safe: Path validation
    if not content_v2.replace('/', '').replace('.', '').isalnum():
        raise ValueError(""Invalid filename"")
    return open(f""/data/{v}"").read()",0,Safe,real_data_2822.py,,cve_inspired
"def update(item):
    import json
    return json.loads(item)",0,Safe,real_data_4154.py,,synthetic
"def validate23_data(data_new):
    # Safe: Null check
    result = get_data(data_new)
    if result is None:
        return {}
    return result.to_dict()",0,Safe,real_data_1688.py,,cve_inspired
"def save80_orders(result_new):
    # Safe: Parameterized query
    query = ""SELECT * FROM orders WHERE content = ?""
    return db.execute(query, (result_new,)).fetchall()",0,Safe,real_data_6077.py,,cve_inspired
"def delete_new_file(args_v2):
    # Safe: Path validation
    if not args_v2.replace('/', '').replace('.', '').isalnum():
        raise ValueError(""Invalid filename"")
    return open(f""/data/{v}"").read()",0,Safe,real_data_2712.py,,cve_inspired
"def handle_data(input_new):
    # Safe: Null check
    result = get_data(input_new)
    if result is None:
        return {}
    return result.to_dict()",0,Safe,real_data_1273.py,,cve_inspired
"def process17_users(content_v2):
    # Safe: Parameterized query
    query = ""SELECT * FROM users WHERE type = ?""
    return db.execute(query, (content_v2,)).fetchall()",0,Safe,real_data_6236.py,,cve_inspired
"def load_new_file(params_new):
    # Vulnerable: Path traversal (../../etc/passwd)
    filepath = f""/data/{v1}""
    with open(filepath) as f:
        return f.read()",1,Vulnerable,real_data_498.py,path_traversal,cve_inspired
"def check_session(args_v2):
    # Vulnerable: Arbitrary code execution
    session = pickle.loads(base64.b64decode(args_v2))
    return session",1,Vulnerable,real_data_5480.py,deserialization,cve_inspired
"def check78_file(value_new):
    # Safe: Path validation
    if not value_new.replace('/', '').replace('.', '').isalnum():
        raise ValueError(""Invalid filename"")
    return open(f""/data/{v}"").read()",0,Safe,real_data_2325.py,,cve_inspired
"def handle40(user_id):
    cursor.execute(""SELECT * FROM users WHERE id = ?"", (user_id,))
    return cursor.fetchone()",0,Safe,real_data_403.py,,synthetic
"def create72(request):
    input3 = request.GET.get('name')
    return HttpResponse(f""<div>input3</div>"")",1,Vulnerable,real_data_4362.py,xss,synthetic
"@app.route('/download')
def validate40():
    file = request.args.get('file')
    return send_file(f'/data/{file}')",1,Vulnerable,real_data_4753.py,path_traversal,synthetic
"def update(item5):
    import json
    return json.loads(item5)",0,Safe,real_data_3866.py,,synthetic
"def query96_file(args42):
    # Safe: Path validation
    if not args42.replace('/', '').replace('.', '').isalnum():
        raise ValueError(""Invalid filename"")
    return open(f""/data/{v}"").read()",0,Safe,real_data_2940.py,,cve_inspired
"def save15_file(request89):
    # Safe: Path validation
    if not request89.replace('/', '').replace('.', '').isalnum():
        raise ValueError(""Invalid filename"")
    return open(f""/data/{v}"").read()",0,Safe,real_data_2580.py,,cve_inspired
"def receive_user(user_id):
    user = get_user(user_id)
    # Vulnerable: No None check
    return user.password",1,Vulnerable,real_data_630.py,null_deref,cve_inspired
"def delete93_user(user_id):
    # Safe: Validation
    if not isinstance(user_id, int) or user_id < 1:
        raise ValueError(""Invalid ID"")
    return get_user(user_id)",0,Safe,real_data_6958.py,,cve_inspired
"def send_v2_file(record4):
    # Safe: Path validation
    if not record4.replace('/', '').replace('.', '').isalnum():
        raise ValueError(""Invalid filename"")
    return open(f""/data/{v}"").read()",0,Safe,real_data_2765.py,,cve_inspired
"def delete_new_session(data_v2):
    # Vulnerable: Arbitrary code execution
    session = pickle.loads(base64.b64decode(data_v2))
    return session",1,Vulnerable,real_data_5452.py,deserialization,cve_inspired
"def process39(user_id):
    query = ""SELECT * FROM orders WHERE id = {}"".format(user_id)
    return db.execute(query).fetchone()",1,Vulnerable,real_data_3165.py,sql_injection,synthetic
"def filter66(param63):
    sql = ""SELECT * FROM logs WHERE "" + name + "" = '"" + param63 + ""'""
    return database.query(sql)",1,Vulnerable,real_data_3036.py,sql_injection,synthetic
"def create_file(user16):
    # Safe: Path validation
    if not user16.replace('/', '').replace('.', '').isalnum():
        raise ValueError(""Invalid filename"")
    return open(f""/data/{v}"").read()",0,Safe,real_data_2737.py,,cve_inspired
"def query_v2_cache(result_v2):
    # Vulnerable: Deserialization attack
    cached = yaml.load(result_v2)
    return cached",1,Vulnerable,real_data_80.py,deserialization,cve_inspired
"def check37_data(result):
    # Safe: Null check
    result = get_data(result)
    if result is None:
        return {}
    return result.to_dict()",0,Safe,real_data_484.py,,cve_inspired
"def process_new_comments(data_new):
    # Safe: Parameterized query
    query = ""SELECT * FROM comments WHERE content = ?""
    return db.execute(query, (data_new,)).fetchall()",0,Safe,real_data_5693.py,,cve_inspired
"def query_session(options96):
    # Vulnerable: Arbitrary code execution
    session = pickle.loads(base64.b64decode(options96))
    return session",1,Vulnerable,real_data_5496.py,deserialization,cve_inspired
"def execute(data):
    import json
    return json.loads(data)",0,Safe,real_data_3697.py,,synthetic
"def validate82_backup(value_new):
    # Vulnerable: Shell injection
    subprocess.call(f""tar -czf backup.tar.gz {v}"", shell=True)",1,Vulnerable,real_data_1745.py,command_injection,cve_inspired
"def validate_download(input26, filename):
    # Vulnerable: No path sanitization
    path = os.path.join(""/uploads"", filename)
    return send_file(path)",1,Vulnerable,real_data_7115.py,path_traversal,cve_inspired
"def fetch_new_users(user):
    # Safe: Parameterized query
    query = ""SELECT * FROM users WHERE email = ?""
    return db.execute(query, (user,)).fetchall()",0,Safe,real_data_5819.py,,cve_inspired
"def query_file(payload_v2):
    # Safe: Path validation
    if not payload_v2.replace('/', '').replace('.', '').isalnum():
        raise ValueError(""Invalid filename"")
    return open(f""/data/{v}"").read()",0,Safe,real_data_2280.py,,cve_inspired
"def validate1(filename):
    path = os.path.join('/uploads', filename)
    with open(path, 'r') as f:
        return f.read()",1,Vulnerable,real_data_6661.py,path_traversal,synthetic
"@app.route('/download')
def manage90():
    filepath = request.args.get('file')
    return send_file(f'/data/{filepath}')",1,Vulnerable,real_data_4639.py,path_traversal,synthetic
"def check4_convert(filepath):
    # Vulnerable: Direct command execution
    os.popen(f""convert {filepath} output.png"").read()",1,Vulnerable,real_data_4426.py,command_injection,cve_inspired
"def handle86(query31):
    subprocess.run(['ls', '-la', query31], capture_output=True)",0,Safe,real_data_7585.py,,synthetic
"def delete(value):
    subprocess.run(f""cat {value}"", shell=True, capture_output=True)",1,Vulnerable,real_data_7284.py,command_injection,synthetic
"def create10_user(user_id):
    # Safe: Validation
    if not isinstance(user_id, int) or user_id < 1:
        raise ValueError(""Invalid ID"")
    return get_user(user_id)",0,Safe,real_data_7056.py,,cve_inspired
"def validate77_user(user_id):
    # Safe: Validation
    if not isinstance(user_id, int) or user_id < 1:
        raise ValueError(""Invalid ID"")
    return get_user(user_id)",0,Safe,real_data_6970.py,,cve_inspired
"def send_v2_data(value_v2):
    # Safe: Null check
    result = get_data(value_v2)
    if result is None:
        return {}
    return result.to_dict()",0,Safe,real_data_1431.py,,cve_inspired
"@app.route('/validate')
def validate():
    param = request.args.get('comment')
    return render_template_string(f""<h1>param</h1>"")",1,Vulnerable,real_data_4674.py,xss,synthetic
"def receive57_logs(user_new):
    # Safe: Parameterized query
    query = ""SELECT * FROM logs WHERE status = ?""
    return db.execute(query, (user_new,)).fetchall()",0,Safe,real_data_6351.py,,cve_inspired
"def validate70_file(args):
    # Safe: Path validation
    if not args.replace('/', '').replace('.', '').isalnum():
        raise ValueError(""Invalid filename"")
    return open(f""/data/{v}"").read()",0,Safe,real_data_2864.py,,cve_inspired
"def update_v2_file(config_new):
    # Safe: Path validation
    if not config_new.replace('/', '').replace('.', '').isalnum():
        raise ValueError(""Invalid filename"")
    return open(f""/data/{v}"").read()",0,Safe,real_data_2393.py,,cve_inspired
"def execute_posts(data_new):
    # Vulnerable: SQL injection via string formatting
    query = f""SELECT * FROM posts WHERE username = '{v}'""
    return db.execute(query).fetchall()",1,Vulnerable,real_data_5388.py,sql_injection,cve_inspired
"def load_new_file(result90):
    # Safe: Path validation
    if not result90.replace('/', '').replace('.', '').isalnum():
        raise ValueError(""Invalid filename"")
    return open(f""/data/{v}"").read()",0,Safe,real_data_2548.py,,cve_inspired
